thumb,youtube,title,episode,transcript
https://lexfridman.com/files/thumbs_ai_podcast/michael_malice_3.png,https://www.youtube.com/watch?v=R5rNoV1Qy_Q,Totalitarianism and Anarchy,https://lexfridman.com/michael-malice-3,
https://lexfridman.com/files/thumbs_ai_podcast/roger_reaves.png,https://www.youtube.com/watch?v=Udh22kuLebg,Smuggling Drugs for Pablo Escobar and the Medellin Cartel,https://lexfridman.com/roger-reaves,
https://lexfridman.com/files/thumbs_ai_podcast/sara_walker.png,https://www.youtube.com/watch?v=-tDQ74I3Ovs,The Origin of Life on Earth and Alien Worlds,https://lexfridman.com/sara-walker,
https://lexfridman.com/files/thumbs_ai_podcast/jocko_willink.png,https://www.youtube.com/watch?v=n2RcVEftY48,"War, Leadership, and Discipline",https://lexfridman.com/jocko-willink,
https://lexfridman.com/files/thumbs_ai_podcast/yeonmi_park.png,https://www.youtube.com/watch?v=usDqSEKDVsA,North Korea,https://lexfridman.com/yeonmi-park,
https://lexfridman.com/files/thumbs_ai_podcast/clara_sousa_silva.png,https://www.youtube.com/watch?v=CGAvsmokB4c,Searching for Signs of Life on Venus and Other Planets,https://lexfridman.com/clara-sousa-silva,
https://lexfridman.com/files/thumbs_ai_podcast/bret_weinstein.png,https://www.youtube.com/watch?v=TG6BuSjwP4o,"Truth, Science, and Censorship in the Time of a Pandemic",https://lexfridman.com/bret-weinstein,
https://lexfridman.com/files/thumbs_ai_podcast/rob_reid.png,https://www.youtube.com/watch?v=cuD9uNFXnU8,The Existential Threat of Engineered Viruses and Lab Leaks,https://lexfridman.com/rob-reid,
https://lexfridman.com/files/thumbs_ai_podcast/charles_hoskinson.png,https://www.youtube.com/watch?v=FKh8hjJNhWc,Cardano,https://lexfridman.com/charles-hoskinson,
https://lexfridman.com/files/thumbs_ai_podcast/daniel_schmachtenberger.png,https://www.youtube.com/watch?v=hGRNUw559SE,Steering Civilization Away from Self-Destruction,https://lexfridman.com/daniel-schmachtenberger,
https://lexfridman.com/files/thumbs_ai_podcast/jordan_ellenberg.png,https://www.youtube.com/watch?v=tueAcSiiqYA,Mathematics of High-Dimensional Shapes and Geometries,https://lexfridman.com/jordan-ellenberg,
https://lexfridman.com/files/thumbs_ai_podcast/david_sinclair.png,https://www.youtube.com/watch?v=jhKZIq3SlYE,Extending the Human Lifespan Beyond 100 Years,https://lexfridman.com/david-sinclair,
https://lexfridman.com/files/thumbs_ai_podcast/vitalik_buterin_2.png,https://www.youtube.com/watch?v=XW0QZmtbjvs,Ethereum 2.0,https://lexfridman.com/vitalik-buterin-2,
https://lexfridman.com/files/thumbs_ai_podcast/frank_wilczek.png,https://www.youtube.com/watch?v=LDTe8uFqbws,"Physics of Quarks, Dark Matter, Complexity, Life & Aliens",https://lexfridman.com/frank-wilczek,
https://lexfridman.com/files/thumbs_ai_podcast/bryan_johnson.png,https://www.youtube.com/watch?v=1YbcB6b4A2U,Kernel Brain-Computer Interfaces,https://lexfridman.com/bryan-johnson,
https://lexfridman.com/files/thumbs_ai_podcast/sam_harris.png,https://www.youtube.com/watch?v=4dC_nRYIDZU,"Consciousness, Free Will, Psychedelics, AI, UFOs, and Meaning",https://lexfridman.com/sam-harris,
https://lexfridman.com/files/thumbs_ai_podcast/katherine_de_kleer.png,https://www.youtube.com/watch?v=85F0FDsPHf8,"Planets, Moons, Asteroids & Life in Our Solar System",https://lexfridman.com/katherine-de-kleer,
https://lexfridman.com/files/thumbs_ai_podcast/po_shen_loh.png,https://www.youtube.com/watch?v=6z1JwZbX4dQ,"Mathematics, Math Olympiad, Combinatorics & Contact Tracing",https://lexfridman.com/po-shen-loh,
https://lexfridman.com/files/thumbs_ai_podcast/john_danaher.png,https://www.youtube.com/watch?v=ktuw6Ow4sd0,"The Path to Mastery in Jiu Jitsu, Grappling, Judo, and MMA",https://lexfridman.com/john-danaher,
https://lexfridman.com/files/thumbs_ai_podcast/sergey_nazarov.png,https://www.youtube.com/watch?v=TPXTmVdlyoc,"Chainlink, Smart Contracts, and Oracle Networks",https://lexfridman.com/sergey-nazarov,
https://lexfridman.com/files/thumbs_ai_podcast/jeremi_suri.png,https://www.youtube.com/watch?v=USnqkUAr_3w,History of American Power,https://lexfridman.com/jeremi-suri,
https://lexfridman.com/files/thumbs_ai_podcast/georges_st_pierre.png,https://www.youtube.com/watch?v=fIPxfzfOTxk,The Science of Fighting,https://lexfridman.com/georges-st-pierre,
https://lexfridman.com/files/thumbs_ai_podcast/michael_malice_and_yaron_brook.png,https://www.youtube.com/watch?v=Pl3x4GINtBQ,"Ayn Rand, Human Nature, and Anarchy",https://lexfridman.com/michael-malice-and-yaron-brook,
https://lexfridman.com/files/thumbs_ai_podcast/risto_miikkulainen.png,https://www.youtube.com/watch?v=CY_LEa9xQtg,Neuroevolution and Evolutionary Computation,https://lexfridman.com/risto-miikkulainen,
https://lexfridman.com/files/thumbs_ai_podcast/robert_breedlove.png,https://www.youtube.com/watch?v=HrehEWYj16s,Philosophy of Bitcoin from First Principles,https://lexfridman.com/robert-breedlove,
https://lexfridman.com/files/thumbs_ai_podcast/yannis_pappas.png,https://www.youtube.com/watch?v=dmVqpx4YOY4,History and Comedy,https://lexfridman.com/yannis-pappas,
https://lexfridman.com/files/thumbs_ai_podcast/tyler_cowen.png,https://www.youtube.com/watch?v=7Grseeycor4,Economic Growth & the Fight Against Conformity & Mediocrity,https://lexfridman.com/tyler-cowen,
https://lexfridman.com/files/thumbs_ai_podcast/nic_carter.png,https://www.youtube.com/watch?v=mDyBbGCiBUU,"Bitcoin Core Values, Layered Scaling, and Blocksize Debates",https://lexfridman.com/nic-carter,
https://lexfridman.com/files/thumbs_ai_podcast/ryan_schiller.png,https://www.youtube.com/watch?v=UOEpe17nPhE,Librex and the Free Exchange of Ideas on College Campuses,https://lexfridman.com/ryan-schiller,
https://lexfridman.com/files/thumbs_ai_podcast/anthony_pompliano.png,https://www.youtube.com/watch?v=IHg6ixt3CKc,Bitcoin,https://lexfridman.com/anthony-pompliano,
https://lexfridman.com/files/thumbs_ai_podcast/ronald_sullivan.png,https://www.youtube.com/watch?v=Iuven0crywo,The Ideal of Justice in the Face of Controversy and Evil,https://lexfridman.com/ronald-sullivan,
https://lexfridman.com/files/thumbs_ai_podcast/ryan_hall_2.png,https://www.youtube.com/watch?v=VHg9sfOzBbY,Solving Martial Arts from First Principles,https://lexfridman.com/ryan-hall-2,
https://lexfridman.com/files/thumbs_ai_podcast/silvio_micali.png,https://www.youtube.com/watch?v=zNdhgOk4-fE,"Cryptocurrency, Blockchain, Algorand, Bitcoin & Ethereum",https://lexfridman.com/silvio-micali,
https://lexfridman.com/files/thumbs_ai_podcast/saagar_enjeti.png,https://www.youtube.com/watch?v=grceJbuPUXI,"Politics, History, and Power",https://lexfridman.com/saagar-enjeti,
https://lexfridman.com/files/thumbs_ai_podcast/cal_newport.png,https://www.youtube.com/watch?v=y3Umo_jd5AA,"Deep Work, Focus, Productivity, Email, and Social Media",https://lexfridman.com/cal-newport,
https://lexfridman.com/files/thumbs_ai_podcast/josh_barnett.png,https://www.youtube.com/watch?v=YJWPowbCK_I,"Philosophy of Violence, Power, and the Martial Arts",https://lexfridman.com/josh-barnett,
https://lexfridman.com/files/thumbs_ai_podcast/andrew_huberman_2.png,https://www.youtube.com/watch?v=ClxRHJPz8aQ,"Sleep, Dreams, Creativity, Fasting, and Neuroplasticity",https://lexfridman.com/andrew-huberman-2,
https://lexfridman.com/files/thumbs_ai_podcast/eric_weinstein_4.png,https://www.youtube.com/watch?v=ifX_JnBfxTY,"Difficult Conversations, Freedom of Speech, and Physics",https://lexfridman.com/eric-weinstein-4,
https://lexfridman.com/files/thumbs_ai_podcast/jim_keller_2.png,https://www.youtube.com/watch?v=G4hL5Om4IJ4,"The Future of Computing, AI, Life, and Consciousness",https://lexfridman.com/jim-keller-2,
https://lexfridman.com/files/thumbs_ai_podcast/jason_calacanis.png,https://www.youtube.com/watch?v=d2bYwYxqJCM,"Startups, Angel Investing, Capitalism, and Friendship",https://lexfridman.com/jason-calacanis,
https://lexfridman.com/files/thumbs_ai_podcast/brendan_eich.png,https://www.youtube.com/watch?v=krB0enBeSiE,"JavaScript, Firefox, Mozilla, and Brave",https://lexfridman.com/brendan-eich,
https://lexfridman.com/files/thumbs_ai_podcast/richard_craib.png,https://www.youtube.com/watch?v=ziQSpuST6Es,"WallStreetBets, Numerai, and the Future of Stock Trading",https://lexfridman.com/richard-craib,
https://lexfridman.com/files/thumbs_ai_podcast/zev_weinstein.png,https://www.youtube.com/watch?v=QSPtSNqUCUw,The Next Generation of Big Ideas and Brave Minds,https://lexfridman.com/zev-weinstein,
https://lexfridman.com/files/thumbs_ai_podcast/natalya_bailey.png,https://www.youtube.com/watch?v=CejJ2aVRUE8,Rocket Engines and Electric Spacecraft Propulsion,https://lexfridman.com/natalya-bailey,
https://lexfridman.com/files/thumbs_ai_podcast/tim_dillon.png,https://www.youtube.com/watch?v=8wYZjOzfTUk,"Comedy, Power, Conspiracy Theories, and Freedom",https://lexfridman.com/tim-dillon,
https://lexfridman.com/files/thumbs_ai_podcast/max_tegmark_2.png,https://www.youtube.com/watch?v=RL4j4KPwNGM,AI and Physics,https://lexfridman.com/max-tegmark-2,
https://lexfridman.com/files/thumbs_ai_podcast/avi_loeb.png,https://www.youtube.com/watch?v=plcc6E-E1uU,"Aliens, Black Holes, and the Mystery of the Oumuamua",https://lexfridman.com/avi-loeb,
https://lexfridman.com/files/thumbs_ai_podcast/dmitry_korkin_2.png,https://www.youtube.com/watch?v=I51DuprOb0o,"Evolution of Proteins, Viruses, Life, and AI",https://lexfridman.com/dmitry-korkin-2,
https://lexfridman.com/files/thumbs_ai_podcast/dan_gable.png,https://www.youtube.com/watch?v=pRzelZlKl7E,"Olympic Wrestling, Mental Toughness & the Making of Champions",https://lexfridman.com/dan-gable,
https://lexfridman.com/files/thumbs_ai_podcast/dan_kokotov.png,https://www.youtube.com/watch?v=yTWa-Z1UQwU,Speech Recognition with AI and Humans,https://lexfridman.com/dan-kokotov,
https://lexfridman.com/files/thumbs_ai_podcast/michael_malice_2.png,https://www.youtube.com/watch?v=uykM3NhJbso,"Freedom, Hope, and Happiness Amidst Chaos",https://lexfridman.com/michael-malice-2,
https://lexfridman.com/files/thumbs_ai_podcast/diana_walsh_pasulka.png,https://www.youtube.com/watch?v=iqBh7G4uDR8,"Aliens, Technology, Religion & the Nature of Belief",https://lexfridman.com/diana-walsh-pasulka,
https://lexfridman.com/files/thumbs_ai_podcast/charles_isbell_and_michael_littman.png,https://www.youtube.com/watch?v=yzMVEbs8Zz0,Machine Learning and Education,https://lexfridman.com/charles-isbell-and-michael-littman,
https://lexfridman.com/files/thumbs_ai_podcast/dmitri_dolgov.png,https://www.youtube.com/watch?v=P6prRXkI5HM,Waymo and the Future of Self-Driving Cars,https://lexfridman.com/dmitri-dolgov,
https://lexfridman.com/files/thumbs_ai_podcast/michael_mina.png,https://www.youtube.com/watch?v=L-RuvUkcyJI,"Rapid Testing, Viruses, and the Engineering Mindset",https://lexfridman.com/michael-mina,
https://lexfridman.com/files/thumbs_ai_podcast/matthew_johnson.png,https://www.youtube.com/watch?v=ICj8p5jPd3Y,Psychedelics,https://lexfridman.com/matthew-johnson,
https://lexfridman.com/files/thumbs_ai_podcast/michael_littman.png,https://www.youtube.com/watch?v=c9AbECvRt20,Reinforcement Learning and the Future of AI,https://lexfridman.com/michael-littman,
https://lexfridman.com/files/thumbs_ai_podcast/john_clarke.png,https://www.youtube.com/watch?v=RvhpncC5jZ8,The Art of Fighting and the Pursuit of Excellence,https://lexfridman.com/john-clarke,
https://lexfridman.com/files/thumbs_ai_podcast/manolis_kellis_4.png,https://www.youtube.com/watch?v=bgNzUxyS-kQ,"Meaning of Life, the Universe, and Everything",https://lexfridman.com/manolis-kellis-4,
https://lexfridman.com/files/thumbs_ai_podcast/erik_brynjolfsson.png,https://www.youtube.com/watch?v=NOReE-3EBhI,"Economics of AI, Social Networks, and Technology",https://lexfridman.com/erik-brynjolfsson,
https://lexfridman.com/files/thumbs_ai_podcast/lisa_feldman_barrett_2.png,https://www.youtube.com/watch?v=S_AFc_BXht4,"Love, Evolution, and the Human Brain",https://lexfridman.com/lisa-feldman-barrett-2,
https://lexfridman.com/files/thumbs_ai_podcast/andrew_huberman.png,https://www.youtube.com/watch?v=Ktj050DxG7Q,Neuroscience of Optimal Performance,https://lexfridman.com/andrew-huberman,
https://lexfridman.com/files/thumbs_ai_podcast/yaron_brook.png,https://www.youtube.com/watch?v=SOr1YYRljV8,Ayn Rand and the Philosophy of Objectivism,https://lexfridman.com/yaron-brook,
https://lexfridman.com/files/thumbs_ai_podcast/alex_filippenko.png,https://www.youtube.com/watch?v=WxfA1OSev4c,"Supernovae, Dark Energy, Aliens & the Expanding Universe",https://lexfridman.com/alex-filippenko,
https://lexfridman.com/files/thumbs_ai_podcast/dan_carlin.png,https://www.youtube.com/watch?v=-k-ztNsBM54,Hardcore History,https://lexfridman.com/dan-carlin,
https://lexfridman.com/files/thumbs_ai_podcast/charles_isbell.png,https://www.youtube.com/watch?v=LAyZ8IYfGxQ,"Computing, Interactive AI, and Race in America",https://lexfridman.com/charles-isbell,
https://lexfridman.com/files/thumbs_ai_podcast/eric_weinstein_3.png,https://www.youtube.com/watch?v=o2nG7-eXxko,"On the Nature of Good and Evil, Genius and Madness",https://lexfridman.com/eric-weinstein-3,
https://lexfridman.com/files/thumbs_ai_podcast/manolis_kellis_3.png,https://www.youtube.com/watch?v=Aq9UPIXbtKI,Biology of Disease,https://lexfridman.com/manolis-kellis-3,
https://lexfridman.com/files/thumbs_ai_podcast/george_hotz_2.png,https://www.youtube.com/watch?v=_L3gNaAVjQ4,Hacking the Simulation & Learning to Drive with Neural Nets,https://lexfridman.com/george-hotz-2,
https://lexfridman.com/files/thumbs_ai_podcast/chris_lattner_2.png,https://www.youtube.com/watch?v=nWTvXbQHwWs,The Future of Computing and Programming Languages,https://lexfridman.com/chris-lattner-2,
https://lexfridman.com/files/thumbs_ai_podcast/scott_aaronson_2.png,https://www.youtube.com/watch?v=nAMjv0NAESM,Computational Complexity and Consciousness,https://lexfridman.com/scott-aaronson-2,
https://lexfridman.com/files/thumbs_ai_podcast/lisa_feldman_barrett.png,https://www.youtube.com/watch?v=NbdRIVCBqNI,Counterintuitive Ideas About How the Brain Works,https://lexfridman.com/lisa-feldman-barrett,
https://lexfridman.com/files/thumbs_ai_podcast/michael_malice.png,https://www.youtube.com/watch?v=BIk1zUy8ehU,"Anarchy, Democracy, Libertarianism, Love, and Trolling",https://lexfridman.com/michael-malice,
https://lexfridman.com/files/thumbs_ai_podcast/joe_rogan.png,https://www.youtube.com/watch?v=FKCJWkPehdY,"Fear, Love, Chaos, and the Joe Rogan Experience",https://lexfridman.com/joe-rogan,
https://lexfridman.com/files/thumbs_ai_podcast/james_gosling.png,https://www.youtube.com/watch?v=IT__Nrr3PNI,"Java, JVM, Emacs, and the Early Days of Computing",https://lexfridman.com/james-gosling,
https://lexfridman.com/files/thumbs_ai_podcast/ryan_hall.png,https://www.youtube.com/watch?v=hhEwWghH_XM,"Martial Arts and the Philosophy of Violence, Power, and Grace",https://lexfridman.com/ryan-hall,
https://lexfridman.com/files/thumbs_ai_podcast/stephen_wolfram_2.png,https://www.youtube.com/watch?v=-t1_ffaFXao,"Fundamental Theory of Physics, Life, and the Universe",https://lexfridman.com/stephen-wolfram-2,
https://lexfridman.com/files/thumbs_ai_podcast/manolis_kellis_2.png,https://www.youtube.com/watch?v=t06rkOOUa7g,"Origin of Life, Humans, Ideas, Suffering, and Happiness",https://lexfridman.com/manolis-kellis-2,
https://lexfridman.com/files/thumbs_ai_podcast/david_fravor.png,https://www.youtube.com/watch?v=aB8zcAttP1E,"UFOs, Aliens, Fighter Jets, and Aerospace Engineering",https://lexfridman.com/david-fravor,
https://lexfridman.com/files/thumbs_ai_podcast/eugenia_kuyda.png,https://www.youtube.com/watch?v=_AGPbvCDBCk,Friendship with an AI Companion,https://lexfridman.com/eugenia-kuyda,
https://lexfridman.com/files/thumbs_ai_podcast/francois_chollet_2.png,https://www.youtube.com/watch?v=PUAdj3w3wO4,Measures of Intelligence,https://lexfridman.com/francois-chollet-2,
https://lexfridman.com/files/thumbs_ai_podcast/david_eagleman.png,https://www.youtube.com/watch?v=386s-y1aRRo,Neuroplasticity and the Livewired Brain,https://lexfridman.com/david-eagleman,
https://lexfridman.com/files/thumbs_ai_podcast/grant_sanderson_2.png,https://www.youtube.com/watch?v=U_6AYX42gkU,"Math, Manim, Neural Networks & Teaching with 3Blue1Brown",https://lexfridman.com/grant-sanderson-2,
https://lexfridman.com/files/thumbs_ai_podcast/sheldon_solomon.png,https://www.youtube.com/watch?v=qfKyNxfyWbo,Death and Meaning,https://lexfridman.com/sheldon-solomon,
https://lexfridman.com/files/thumbs_ai_podcast/sara_seager.png,https://www.youtube.com/watch?v=-jA2ABHBc6Y,Search for Planets and Life Outside Our Solar System,https://lexfridman.com/sara-seager,
https://lexfridman.com/files/thumbs_ai_podcast/dileep_george.png,https://www.youtube.com/watch?v=tg_m_LxxRwM,Brain-Inspired AI,https://lexfridman.com/dileep-george,
https://lexfridman.com/files/thumbs_ai_podcast/russ_tedrake.png,https://www.youtube.com/watch?v=A22Ej6kb2wo,"Underactuated Robotics, Control, Dynamics and Touch",https://lexfridman.com/russ-tedrake,
https://lexfridman.com/files/thumbs_ai_podcast/manolis_kellis.png,https://www.youtube.com/watch?v=brslF-Cy3HU,Human Genome and Evolutionary Dynamics,https://lexfridman.com/manolis-kellis,
https://lexfridman.com/files/thumbs_ai_podcast/ian_hutchinson.png,https://www.youtube.com/watch?v=pDSEjaDCtOU,"Nuclear Fusion, Plasma Physics, and Religion",https://lexfridman.com/ian-hutchinson,
https://lexfridman.com/files/thumbs_ai_podcast/richard_karp.png,https://www.youtube.com/watch?v=KllCrlfLuzs,Algorithms and Computational Complexity,https://lexfridman.com/richard-karp,
https://lexfridman.com/files/thumbs_ai_podcast/jitendra_malik.png,https://www.youtube.com/watch?v=LRYkH-fAVGE,Computer Vision,https://lexfridman.com/jitendra-malik,
https://lexfridman.com/files/thumbs_ai_podcast/brian_kernighan.png,https://www.youtube.com/watch?v=O9upVbGSBFo,"UNIX, C, AWK, AMPL, and Go Programming",https://lexfridman.com/brian-kernighan,
https://lexfridman.com/files/thumbs_ai_podcast/sergey_levine.png,https://www.youtube.com/watch?v=kxi-_TT_-Nc,Robotics and Machine Learning,https://lexfridman.com/sergey-levine,
https://lexfridman.com/files/thumbs_ai_podcast/peter_singer.png,https://www.youtube.com/watch?v=llh-2pqSGrs,"Suffering in Humans, Animals, and AI",https://lexfridman.com/peter-singer,
https://lexfridman.com/files/thumbs_ai_podcast/matt_botvinick.png,https://www.youtube.com/watch?v=3t06ajvBtl0,"Neuroscience, Psychology, and AI at DeepMind",https://lexfridman.com/matt-botvinick,
https://lexfridman.com/files/thumbs_ai_podcast/robert_langer.png,https://www.youtube.com/watch?v=9LQffCdHHlQ,Edison of Medicine,https://lexfridman.com/robert-langer,
https://lexfridman.com/files/thumbs_ai_podcast/david_patterson.png,https://www.youtube.com/watch?v=naed4C4hfAg,Computer Architecture and Data Storage,https://lexfridman.com/david-patterson,
https://lexfridman.com/files/thumbs_ai_podcast/ben_goertzel.png,https://www.youtube.com/watch?v=OpSmCKe27WE,Artificial General Intelligence,https://lexfridman.com/ben-goertzel,
https://lexfridman.com/files/thumbs_ai_podcast/steven_pressfield.png,https://www.youtube.com/watch?v=PgtedwKGhXs,The War of Art,https://lexfridman.com/steven-pressfield,
https://lexfridman.com/files/thumbs_ai_podcast/joscha_bach.png,https://www.youtube.com/watch?v=P-2P3MSZrBM,Artificial Consciousness and the Nature of Reality,https://lexfridman.com/joscha-bach,
https://lexfridman.com/files/thumbs_ai_podcast/karl_friston.png,https://www.youtube.com/watch?v=NwzuibY5kUs,Neuroscience and the Free Energy Principle,https://lexfridman.com/karl-friston,
https://lexfridman.com/files/thumbs_ai_podcast/kate_darling.png,https://www.youtube.com/watch?v=7KTbEn7PiaY,Social Robotics,https://lexfridman.com/kate-darling,
https://lexfridman.com/files/thumbs_ai_podcast/sertac_karaman.png,https://www.youtube.com/watch?v=M1-v-dXIzho,Robots That Fly and Robots That Drive,https://lexfridman.com/sertac-karaman,
https://lexfridman.com/files/thumbs_ai_podcast/stephen_schwarzman.png,https://www.youtube.com/watch?v=aYwDs9LTN50,"Going Big in Business, Investing, and AI",https://lexfridman.com/stephen-schwarzman,
https://lexfridman.com/files/thumbs_ai_podcast/dawn_song.png,https://www.youtube.com/watch?v=HhY95m-WD_E,Adversarial Machine Learning and Computer Security,https://lexfridman.com/dawn-song,
https://lexfridman.com/files/thumbs_ai_podcast/ilya_sutskever.png,https://www.youtube.com/watch?v=13CZPWmke6A,Deep Learning,https://lexfridman.com/ilya-sutskever,
https://lexfridman.com/files/thumbs_ai_podcast/daphne_koller.png,https://www.youtube.com/watch?v=xlMTWfkQqbY,Biomedicine and Machine Learning,https://lexfridman.com/daphne-koller,
https://lexfridman.com/files/thumbs_ai_podcast/harry_cliff.png,https://www.youtube.com/watch?v=8A-5gIW0-eI,Particle Physics and the Large Hadron Collider,https://lexfridman.com/harry-cliff,
https://lexfridman.com/files/thumbs_ai_podcast/jack_dorsey.png,https://www.youtube.com/watch?v=60KJz1BVTyU,"Square, Cryptocurrency, and Artificial Intelligence",https://lexfridman.com/jack-dorsey,
https://lexfridman.com/files/thumbs_ai_podcast/dmitry_korkin.png,https://www.youtube.com/watch?v=CwyOUS8TSl0,Computational Biology of Coronavirus,https://lexfridman.com/dmitry-korkin,
https://lexfridman.com/files/thumbs_ai_podcast/stephen_wolfram.png,https://www.youtube.com/watch?v=ez773teNFYA,"Cellular Automata, Computation, and Physics",https://lexfridman.com/stephen-wolfram,
https://lexfridman.com/files/thumbs_ai_podcast/eric_weinstein_2.png,https://www.youtube.com/watch?v=rIAZJNe7YtE,Geometric Unity and the Call for New Ideas & Institutions,https://lexfridman.com/eric-weinstein-2,
https://lexfridman.com/files/thumbs_ai_podcast/richard_dawkins.png,https://www.youtube.com/watch?v=5f-JlzBuUUU,"Evolution, Intelligence, Simulation, and Memes",https://lexfridman.com/richard-dawkins,
https://lexfridman.com/files/thumbs_ai_podcast/david_silver.png,https://www.youtube.com/watch?v=uPUEq8d73JI,"AlphaGo, AlphaZero, and Deep Reinforcement Learning",https://lexfridman.com/david-silver,
https://lexfridman.com/files/thumbs_ai_podcast/roger_penrose.png,https://www.youtube.com/watch?v=orMtwOz6Db0,Physics of Consciousness and the Infinite Universe,https://lexfridman.com/roger-penrose,
https://lexfridman.com/files/thumbs_ai_podcast/william_macaskill.png,https://www.youtube.com/watch?v=NvsI8ijW8xU,Effective Altruism,https://lexfridman.com/william-macaskill,
https://lexfridman.com/files/thumbs_ai_podcast/nick_bostrom.png,https://www.youtube.com/watch?v=rfKiTGj-zeQ,Simulation and Superintelligence,https://lexfridman.com/nick-bostrom,
https://lexfridman.com/files/thumbs_ai_podcast/simon_sinek.png,https://www.youtube.com/watch?v=_TTNGq9djU4,"Leadership, Hard Work, Optimism and the Infinite Game",https://lexfridman.com/simon-sinek,
https://lexfridman.com/files/thumbs_ai_podcast/anca_dragan.png,https://www.youtube.com/watch?v=iOCfIFBBpVY,Human-Robot Interaction and Reward Engineering,https://lexfridman.com/anca-dragan,
https://lexfridman.com/files/thumbs_ai_podcast/vitalik_buterin.png,https://www.youtube.com/watch?v=3x1b_S6Qp2Q,"Ethereum, Cryptocurrency, and the Future of Money",https://lexfridman.com/vitalik-buterin,
https://lexfridman.com/files/thumbs_ai_podcast/lee_smolin.png,https://www.youtube.com/watch?v=WgLo4gmEraU,Quantum Gravity and Einstein's Unfinished Revolution,https://lexfridman.com/lee-smolin,
https://lexfridman.com/files/thumbs_ai_podcast/ann_druyan.png,https://www.youtube.com/watch?v=7jFdxd1qX2g,"Cosmos, Carl Sagan, Voyager, and the Beauty of Science",https://lexfridman.com/ann-druyan,
https://lexfridman.com/files/thumbs_ai_podcast/alex_garland.png,https://www.youtube.com/watch?v=gU-mkuMU428,"Ex Machina, Devs, Annihilation, and the Poetry of Science",https://lexfridman.com/alex-garland,
https://lexfridman.com/files/thumbs_ai_podcast/john_hopfield.png,https://www.youtube.com/watch?v=DKyzcbNr8WE,Physics View of the Mind and Neurobiology,https://lexfridman.com/john-hopfield,
https://lexfridman.com/files/thumbs_ai_podcast/marcus_hutter.png,https://www.youtube.com/watch?v=E1AxVXt2Gv4,"Universal Artificial Intelligence, AIXI, and AGI",https://lexfridman.com/marcus-hutter,
https://lexfridman.com/files/thumbs_ai_podcast/michael_i_jordan.png,https://www.youtube.com/watch?v=EYIKy_FM9x0,"Machine Learning, Recommender Systems, and Future of AI",https://lexfridman.com/michael-i-jordan,
https://lexfridman.com/files/thumbs_ai_podcast/andrew_ng.png,https://www.youtube.com/watch?v=0jspaMLxBig,"Deep Learning, Education, and Real-World AI",https://lexfridman.com/andrew-ng,
https://lexfridman.com/files/thumbs_ai_podcast/scott_aaronson.png,https://www.youtube.com/watch?v=uX5t8EivCaM,Quantum Computing,https://lexfridman.com/scott-aaronson,
https://lexfridman.com/files/thumbs_ai_podcast/vladimir_vapnik_2.png,https://www.youtube.com/watch?v=bQa7hpUpMzM,"Predicates, Invariants, and the Essence of Intelligence",https://lexfridman.com/vladimir-vapnik-2,
https://lexfridman.com/files/thumbs_ai_podcast/jim_keller.png,https://www.youtube.com/watch?v=Nb2tebYAaOA,"Moore's Law, Microprocessors, and First Principles",https://lexfridman.com/jim-keller,
https://lexfridman.com/files/thumbs_ai_podcast/david_chalmers.png,https://www.youtube.com/watch?v=LW59lMvxmY4,The Hard Problem of Consciousness,https://lexfridman.com/david-chalmers,
https://lexfridman.com/files/thumbs_ai_podcast/cristos_goodrow.png,https://www.youtube.com/watch?v=nkWmiNRPU-c,YouTube Algorithm,https://lexfridman.com/cristos-goodrow,
https://lexfridman.com/files/thumbs_ai_podcast/paul_krugman.png,https://www.youtube.com/watch?v=OJQepiqSWvg,"Economics of Innovation, Automation, Safety Nets & UBI",https://lexfridman.com/paul-krugman,
https://lexfridman.com/files/thumbs_ai_podcast/ayanna_howard.png,https://www.youtube.com/watch?v=J21-7AsUcgM,Human-Robot Interaction & Ethics of Safety-Critical Systems,https://lexfridman.com/ayanna-howard,
https://lexfridman.com/files/thumbs_ai_podcast/daniel_kahneman.png,https://www.youtube.com/watch?v=UwwBG-MbniY,"Thinking Fast and Slow, Deep Learning, and AI",https://lexfridman.com/daniel-kahneman,
https://lexfridman.com/files/thumbs_ai_podcast/grant_sanderson.png,https://www.youtube.com/watch?v=U_lKUK2MCsg,3Blue1Brown and the Beauty of Mathematics,https://lexfridman.com/grant-sanderson,
https://lexfridman.com/files/thumbs_ai_podcast/stephen_kotkin.png,https://www.youtube.com/watch?v=oCkkjnpS2f8,"Stalin, Putin, and the Nature of Power",https://lexfridman.com/stephen-kotkin,
https://lexfridman.com/files/thumbs_ai_podcast/donald_knuth.png,https://www.youtube.com/watch?v=2BdBfsXbST8,"Algorithms, Complexity, and The Art of Computer Programming",https://lexfridman.com/donald-knuth,
https://lexfridman.com/files/thumbs_ai_podcast/melanie_mitchell.png,https://www.youtube.com/watch?v=ImKkaeUx1MU,"Concepts, Analogies, Common Sense & Future of AI",https://lexfridman.com/melanie-mitchell,
https://lexfridman.com/files/thumbs_ai_podcast/jim_gates.png,https://www.youtube.com/watch?v=IUHkhB366tE,"Supersymmetry, String Theory and Proving Einstein Right",https://lexfridman.com/jim-gates,
